task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_loss,backbone_cpt,k1,k2,freeze_model_weights,use_truncated_backward
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,32,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_4,False,,False,,250000.0,1.9126414060592651,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_5,False,,False,,250000.0,1.902418851852417,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_5,False,,False,,92500.0,2.0162253379821777,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_5,False,,False,,250000.0,1.9057540893554688,,-1,3,False,False
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,1000.0,1.6966861486434937,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,10000.0,1.6966861486434937,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,0.0,1.6966861486434937,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,100000.0,1.6714823246002197,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_3,False,,False,,100000.0,1.6595929861068726,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,-1,-1,False,False
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,2,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_4,False,,False,,100000.0,1.6541719436645508,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_3,-1,-1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,1,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_4,False,,False,,250000.0,1.8729681968688965,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_5,False,,False,,25000.0,1.9270190000534058,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,16,2,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_5,False,,False,,250000.0,1.8648622035980225,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,124,1,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-1_from_cpt_1-1_eval/run_4,False,,False,,,2.1980881690979004,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,124,1,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-2_from_cpt_2-1_eval/run_4,False,,False,,,2.3042752742767334,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,124,1,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-3_from_cpt_3-1_eval/run_4,False,,False,,,2.3704872131347656,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,124,1,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_from_cpt_4-1_eval/run_4,False,,False,,,2.396232843399048,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-1_from_cpt_1-2_eval/run_4,False,,False,,,2.2439444065093994,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-2_from_cpt_2-2_eval/run_4,False,,False,,,1.9732544422149658,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-3_from_cpt_3-2_eval/run_4,False,,False,,,2.1272058486938477,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,8,4,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5/run_4,False,,False,,37500.0,1.9014081954956055,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,8,4,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5/run_4,False,,False,,250000.0,1.8392919301986694,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5/run_5,False,,False,,250000.0,1.8476060628890991,,-1,5,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_from_cpt_4-2_eval/run_4,False,,False,,,2.1973555088043213,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-1_from_cpt_1-3_eval/run_4,False,,False,,,2.233258008956909,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-2_from_cpt_2-3_eval/run_4,False,,False,,,2.08978271484375,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-3_from_cpt_3-3_eval/run_4,False,,False,,,1.9109728336334229,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_from_cpt_4-3_eval/run_4,False,,False,,,2.1048641204833984,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-1_from_cpt_1-4_eval/run_4,False,,False,,,2.2712783813476562,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-2_from_cpt_2-4_eval/run_4,False,,False,,,2.101553201675415,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-3_from_cpt_3-4_eval/run_4,False,,False,,,1.9593236446380615,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,496,4,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_from_cpt_4-4_eval/run_4,False,,False,,,1.8893715143203735,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-1_from_cpt_1-5_eval/run_4,False,,False,,,2.2262213230133057,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-2_from_cpt_2-5_eval/run_4,False,,False,,,2.151423215866089,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-3_from_cpt_3-5_eval/run_4,False,,False,,,2.026621103286743,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_from_cpt_4-5_eval/run_4,False,,False,,,1.9208186864852905,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-1_from_cpt_1-6_eval/run_4,False,,False,,,2.2685415744781494,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,10200,10,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_10200-1024-10x1024_mem2_bs128_regular_bptt-4_from_cpt_4-10_eval/run_1,False,,False,,,1.5551072359085083,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,2,linear,1020,1,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs128_regular_bptt-4_from_cpt_4-1_eval/run_1,False,,False,,,1.7770053148269653,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,2,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-4_from_cpt_4-2_eval/run_1,False,,False,,,1.7740111351013184,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,2,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs128_regular_bptt-4_from_cpt_4-3_eval/run_1,False,,False,,,1.6835370063781738,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,4080,4,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs128_regular_bptt-4_from_cpt_4-4_eval/run_1,False,,False,,,1.52615225315094,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,5100,5,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_5100-1024-5x1024_mem2_bs128_regular_bptt-4_from_cpt_4-5_eval/run_1,False,,False,,,1.5318456888198853,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,6120,6,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_6120-1024-6x1024_mem2_bs128_regular_bptt-4_from_cpt_4-6_eval/run_1,False,,False,,,1.5452988147735596,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,7140,7,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_7140-1024-7x1024_mem2_bs128_regular_bptt-4_from_cpt_4-7_eval/run_1,False,,False,,,1.5482655763626099,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,8160,8,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_8160-1024-8x1024_mem2_bs128_regular_bptt-4_from_cpt_4-8_eval/run_1,False,,False,,,1.5499807596206665,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,9180,9,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_9180-1024-9x1024_mem2_bs128_regular_bptt-4_from_cpt_4-9_eval/run_1,False,,False,,,1.5526090860366821,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-2_from_cpt_2-6_eval/run_4,False,,False,,,2.1240735054016113,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-3_from_cpt_3-6_eval/run_4,False,,False,,,2.055813789367676,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_from_cpt_4-6_eval/run_4,False,,False,,,1.9758141040802002,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,868,7,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs128_regular_bptt-1_from_cpt_1-7_eval/run_4,False,,False,,,2.223160743713379,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,868,7,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs128_regular_bptt-2_from_cpt_2-7_eval/run_4,False,,False,,,2.1563236713409424,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,868,7,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs128_regular_bptt-3_from_cpt_3-7_eval/run_4,False,,False,,,2.0641961097717285,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,868,7,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs128_regular_bptt-4_from_cpt_4-7_eval/run_4,False,,False,,,2.0082173347473145,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs128_regular_bptt-1_from_cpt_1-8_eval/run_4,False,,False,,,2.2655842304229736,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs128_regular_bptt-2_from_cpt_2-8_eval/run_4,False,,False,,,2.127624273300171,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs128_regular_bptt-3_from_cpt_3-8_eval/run_4,False,,False,,,2.0522561073303223,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs128_regular_bptt-4_from_cpt_4-8_eval/run_4,False,,False,,,2.026418924331665,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs128_regular_bptt-1_from_cpt_1-9_eval/run_4,False,,False,,,2.2236974239349365,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs128_regular_bptt-2_from_cpt_2-9_eval/run_4,False,,False,,,2.154489755630493,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs128_regular_bptt-3_from_cpt_3-9_eval/run_4,False,,False,,,2.053431272506714,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs128_regular_bptt-4_from_cpt_4-9_eval/run_4,False,,False,,,2.031791925430298,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1240,10,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1240-128-10x128_mem2_bs128_regular_bptt-1_from_cpt_1-10_eval/run_4,False,,False,,,2.267212152481079,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1240,10,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1240-128-10x128_mem2_bs128_regular_bptt-2_from_cpt_2-10_eval/run_4,False,,False,,,2.1287922859191895,,-1,2,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1240,10,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1240-128-10x128_mem2_bs128_regular_bptt-3_from_cpt_3-10_eval/run_4,False,,False,,,2.053391218185425,,-1,3,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1240,10,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1240-128-10x128_mem2_bs128_regular_bptt-4_from_cpt_4-10_eval/run_4,False,,False,,,2.034238815307617,,-1,4,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-1_from_cpt_1-16_eval/run_4,False,,False,,,2.26615047454834,,-1,1,False,False
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1984,16,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1984-128-16x128_mem2_bs128_regular_bptt-2_from_cpt_2-16_eval/run_4,False,,False,,,2.1316587924957275,,-1,2,False,False
